faire des gorges chaudes;se moquer de [v]: railler;
faire des libations;boire abondamment [v];
faire des siennes;faire des sottises [v];
faire disparaŒtre;"vaincre [v]: lever; dissiper";"enlever [v]: cacher; effacer; escamoter";"chasser [v]: d‚truire; an‚antir; supprimer";exterminer [v]: tuer;
faire durer;"‚terniser [v]: prolonger; proroger; traŒner";"‚conomiser [v]: ‚pargner; conserver";
faire ‚chouer;d‚jouer [v]: confondre;
faire effort;s'efforcer [v]: s'escrimer;
faire entendre;"‚noncer [v]: dire; exprimer; ‚mettre";
faire ‚tat de;arguer [v]: citer;
faire explosion;fulminer [v];‚clater [v];
faire fausse route;se tromper [v]: s'‚garer;
faire fi de;m‚priser [v];
faire florŠs;"fleurir [v]: briller; r‚ussir; avoir du succŠs";
faire fondre;dissoudre [v]: d‚layer;
faire fureur;susciter le plus grand engouement [v]: connaŒtre un immense succŠs;
faire grƒce;pardonner [v]: ‚pargner;
faire grise mine;accueillir avec froideur [v];
faire halte;s'arrˆter [v]: arrˆter;
faire hommage;d‚dier [v]: offrir;
faire joujou;"jouer [v]: s'amuser; s'‚battre; s'‚brouer";
faire justice;punir [v];
faire la fˆte;"faire la noce [v]: faire la bombe; faire bombance; faire la vie; faire la foire";
faire l'affaire;convenir [v];
faire la guerre …;combattre [v];r‚primander [v];
faire la lippe;bouder [v]: faire la moue;
faire la roue;se pavaner [v]: se rengorger;
faire la soudure;r‚pondre aux besoins [v]: r‚pondre … la demande;
faire le flambard;"faire le fanfaron [v]: faire le malin; crƒner";
faire le grand seigneur;d‚penser sans compter [v]: ˆtre g‚n‚reux avec ostentation;
faire le saut;"se r‚soudre … [v]: se d‚cider …; franchir le Rubicon";
faire le trottoir;"se livrer … la prostitution [v]: faire du racolage; faire le tapin";
faire le zigoto;faire le malin [v]: faire l'int‚ressant;
faire le zouave;"faire le malin [v]: faire le pitre; faire le guignol";
faire marrer;"faire rire [v]: faire rigoler; amuser";
faire mine de;donner l'apparence de [v]: donner l'impression que;faire semblant de [v];
faire miroiter;promettre [v];
faire monter;‚lever [v]: exhausser;
faire mourir;frapper … mort [v]: exp‚dier;
faire naŒtre;"engendrer [v]: exciter; susciter; ‚veiller";
faire paraŒtre;sortir [v]: d‚ployer;
faire participer;associer [v]: admettre;
faire partie de;appartenir … [v]: ˆtre membre de;contenir [v]: entrer;
faire partir;exp‚dier [v]: emballer;
faire parvenir;"communiquer [v]: acheminer; adresser; transmettre";
faire p‚n‚trer;enfoncer [v];
faire penser …;rappeler [v];
faire perdre la raison;"d‚router [v]: abuser; ‚garer";
faire p‚rir;exterminer [v]: annihiler;
faire plaisir;plaire [v]: r‚jouir;
faire ressortir;accentuer [v]: d‚tacher;
faire revenir;faire rissoler [v];rappeler [v];
faire saillie;saillir [v]: sortir;
faire sauter;dynamiter [v]: miner;cuire … feu vif [v];‚liminer [v];
faire savoir;"apprendre [v]: informer; instruire; enseigner; signaler; signifier; mander";
faire semblant;"feindre [v]: dissimuler; simuler";
faire sortir;mouvement [v]: expulser;
faire sortir de;tirer [v];
faire souffrir;"battre [v]: faire mal; tourmenter; torturer";
faire supposer;impliquer [v]: inclure;
faire tache d'huile;se r‚pandre [v]: faire boule de neige;
faire taire;"r‚duire au silence [v]: imposer silence; clouer le bec";"calmer [v]: empˆcher de parler; empˆcher de crier; empˆcher de pleurer";
faire tomber;induire [v];abattre [v];
faire tort;"l‚ser [v]: d‚shonorer; porter atteinte …";
faire traŒner;"temporiser [v]: atermoyer; faire languir; tarder; retarder; repousser; reculer; remettre; proroger; surseoir …";
fam‚;mal fam‚ [o];
fam‚lique;"affam‚ [a]: mis‚reux; meurt-de-faim; crŠve-la-faim";
fameux;"qualit‚ [a]: c‚lŠbre; connu; glorieux; r‚put‚; renomm‚; m‚morable; sup‚rieur; brillant; illustre; grand; inoubliable; insigne";"go–t [a]: excellent; trŠs bon";
familial;domestique [a]: parental;
familiariser;"apprivoiser [v]: dresser; entraŒner";"habituer [v]: accoutumer; acclimater";se familiariser [o];
familiarit‚;"maniŠre [n]: bonhomie; abandon; libert‚; grossiŠret‚; d‚sinvolture; effronterie; sans-gˆne; privaut‚; libert‚";"relation [n]: intimit‚; habitude; fr‚quentation";
familier;"libre [a]: grossier; cavalier";"connu [a]: ordinaire; habituel; coutumier; simple; usit‚";"liant [a]: accessible; simple";habitu‚ [n];
familiŠrement;"librement [o]: simplement; … bƒtons rompus";
famille;"relation [n]: m‚nage; foyer; maison; maisonn‚e; toit; logis; tribu; prog‚niture; [informal] smala; marmaille";"soci‚t‚ [n]: descendance; g‚n‚ration; lign‚e; dynastie; race; post‚rit‚; sang; maison; extraction; origine; parent‚; nom; naissance; souche";"forme [n]: groupe; genre";
famine;"faim [n]: absence d'aliments; manque de vivres; misŠre; disette";
fanal;"lanterne [n]: feu; falot; phare; flambeau";
fanatique;sectaire [a]: intol‚rant;"passionn‚ [a]: fervent; exalt‚; ardent; chaleureux; enthousiaste; fougueux; fou; z‚l‚; transport‚; enrag‚; amoureux";"passionn‚ [n]: fervent; fan; exalt‚; enthousiaste; z‚lateur; fana";
fanatisme;passion [n]: zŠle;"sectarisme [n]: intol‚rance; ‚troitesse de vue";
fan‚;"d‚fraŒchi [a]: blˆme; terne; us‚; vieilli; fatigu‚";
faner;"fl‚trir [v]: d‚fraŒchir; d‚colorer; ternir; s‚cher";se faner [o];
fanfare;fracas [n]: ‚clat;musique [n];
fanfaron;"menteur [n]: hƒbleur; crƒneur; fendant; gascon; matamore; rodomont; fier-…-bras";"vantard [a]: hƒbleur; suffisant; pr‚tentieux; vaniteux";
fanfaronnade;"vantardise [n]: forfanterie; hƒblerie; bravade; gasconnade; rodomontade";
fanfaronner;"se vanter [v]: crƒner; poser";
fanfreluche;frivolit‚ [n]: ornement;
fange;"ignominie [n]: abjection; bassesse";"boue [n]: bourbe; immondice; ordure; vase; crotte; limon";
fangeux;"vaseux [a]: boueux; trouble; abject";
fanion;drapeau [n]: ‚tendard;
fantaisie;"esprit [n]: boutade; humour";"imagination [n]: illusion; id‚e; pens‚e; rˆverie; utopie; chimŠre";fable [n];"caprice [n]: extravagance; envie; d‚sir; folie; lubie; volont‚ passagŠre";"gr‚ [n]: go–t; guise; pr‚dilection";
fantaisiste;"fumiste [n]: original; amateur; humoriste; dilettante";"capricieux [a]: changeant; inconstant; dilettante; versatile";
fantasque;"capricieux [a]: changeant; bizarre; ‚trange; versatile; fantaisiste; lunatique; original; saugrenu";
fantastique;"‚tonnant [a]: extravagant; extraordinaire; bizarre; ‚norme; invraisemblable; merveilleux; sensationnel; admirable; chim‚rique; colossal; fabuleux; gigantesque; incoh‚rent; abracadabrant";"surnaturel [a]: irr‚el; imaginaire; f‚erique; fantasmagorique; miraculeux";
fantoche;pantin [n];"marionnette [n]: guignol; pantin; polichinelle";
fant“me;"ombre [n]: apparence; chimŠre; simulacre";"apparition [n]: spectre; revenant; vision; ‚pouvantail; esprit";
faquin;"coquin [n]: garnement; maraud; sacripant; vaurien; chenapan; canaille";
faramineux;"‚tonnant [a]: extraordinaire; prodigieux";
faraud;"fanfaron [n]: vantard; pr‚tentieux";
farce;com‚die [n]: piŠce comique;hachis [n];"fac‚tie [n]: plaisanterie; tromperie; malice; mystification; attrape; blague; canular; malice; tour; niche";
farceur;mauvais plaisant [n];"blagueur [n]: mystificateur; plaisantin";
farci;plein [a]: bourr‚;rempli de farce [a];
farcir;bourrer [v]: truffer;remplir [v]: garnir de farce;se farcir quelque chose [o]: se farcir quelqu'un;
fard;"d‚guisement [n]: dissimulation; artifice; trompe l'?il";"maquillage [n]: fond de teint; rouge; mascara; rimmel; poudre; cosm‚tique";
fard‚;artificiel [a];maquill‚ [a];trŠs fard‚ [o]: trop fard‚;
fardeau;"charge [n]: poids; faix; joug";
farder;"forme [v]: maquiller; grimer; mettre du fard …";"maniŠre [v]: masquer; d‚guiser; dissimuler; envelopper; embellir; voiler";navigation[v]: gonfler;
fardier;chariot … deux roues [n]: binard;
farfadet;esprit follet [n]: lutin;
