"1840","dilettante","6"
"1840","dimension","35"
"1840","diminue","9"
"1840","diminuer","41"
"1840","dire","1155"
"1840","direct","19"
"1840","direction","308"
"1840","disciple","14"
"1840","discipline","47"
"1840","discontinuer","2"
"1840","discorde","32"
"1840","discret","15"
"1840","discuter","44"
"1840","disette","6"
"1840","disparition","16"
"1840","disparu","98"
"1840","dispense","10"
"1840","dispos","1"
"1840","dispose","51"
"1840","disposer","63"
"1840","disposition","178"
"1840","dissentiment","15"
"1840","dissimulation","8"
"1840","dissimuler","61"
"1840","dissiper","27"
"1840","dissoudre","21"
"1840","dissous","21"
"1840","distant","9"
"1840","distinction","57"
"1840","divertissement","6"
"1840","diviser","23"
"1840","division","192"
"1840","divulguer","1"
"1840","docile","11"
"1840","document","45"
"1840","dogme","4"
"1840","domaine,rural","6"
"1840","domestique","143"
"1840","domicile","135"
"1840","dominicain","1"
"1840","don","247"
"1840","donation","2"
"1840","donner","970"
"1840","donner,un,coup","2"
"1840","dormir","15"
"1840","double","165"
"1840","doubler","14"
"1840","doucement","29"
"1840","doucereux","1"
"1840","douceur","43"
"1840","doue","29"
"1840","douleur","190"
"1840","douloureux","45"
"1840","douteux","48"
"1840","doux","188"
"1840","dragon","7"
"1840","drapeau","183"
"1840","dresser","29"
"1840","droit","910"
"1840","droiture","8"
"1840","du,fait,de","2"
"1840","du,jour","295"
"1840","du,tonnerre","1"
"1840","duelliste","1"
"1840","dur","14"
"1840","durement","10"
"1840","dynastie","27"
"1840","eau","648"
"1840","eau,vive","1"
"1840","eclair","5"
"1840","economie","1"
"1840","ecrire","22"
"1840","ecrit","3"
"1840","education","6"
"1840","efface","27"
"1840","effacer","30"
"1840","effectuer","34"
"1840","effervescence","20"
"1840","effet","911"
"1840","efficace","59"
"1840","effigie","7"
"1840","effleurer","1"
"1840","effraction","10"
"1840","effrayant","37"
"1840","effroi","79"
"1840","effronterie","4"
"1840","effroyable","44"
"1840","elementaire","1"
"1840","elite","1"
"1840","eloge","1"
"1840","elu","1"
"1840","emballer","4"
"1840","embarras","135"
"1840","embarrassant","3"
"1840","embaumer","2"
"1840","embellir","26"
"1840","embranchement","8"
"1840","embrasement","4"
"1840","emotion","1"
"1840","emploi","166"
"1840","emporte","28"
"1840","emportement","6"
"1840","emporter","35"
"1840","emprunte","11"
"1840","emu","4"
